start,end,duration,total_rain
2017-08-03 20:24:00,2017-08-03 20:55:00,46,10.003999999999998
2017-08-03 23:06:00,2017-08-04 00:02:00,71,16.665999999999997
2017-08-08 20:58:00,2017-08-08 22:11:00,88,79.998
2017-08-12 10:47:00,2017-08-12 13:49:00,197,53.35300000000001
2017-08-15 18:04:00,2017-08-15 19:05:00,76,56.66299999999999
2017-08-17 15:05:00,2017-08-17 17:28:00,158,153.33200000000002
2017-08-18 19:16:00,2017-08-18 20:01:00,60,193.336
2017-08-20 07:22:00,2017-08-20 07:49:00,42,13.332
2017-08-20 11:30:00,2017-08-20 11:45:00,30,13.33
2017-08-27 02:45:00,2017-08-27 03:12:00,42,10.001999999999999
2017-08-30 03:44:00,2017-08-30 04:07:00,38,16.669
2017-08-30 07:44:00,2017-08-30 09:03:00,94,23.333
2017-08-30 10:14:00,2017-08-30 13:25:00,206,69.998
2017-08-30 19:16:00,2017-08-30 20:49:00,108,20.006999999999998
2017-08-31 04:29:00,2017-08-31 04:58:00,44,20.008
2017-09-06 00:29:00,2017-09-06 03:03:00,169,53.32799999999999
2017-09-06 05:22:00,2017-09-06 08:09:00,182,63.33299999999999
2017-09-06 09:17:00,2017-09-06 10:41:00,99,53.322
2017-09-06 13:43:00,2017-09-06 14:34:00,66,16.653
2017-09-08 01:23:00,2017-09-08 01:40:00,32,10.004000000000001
2017-09-08 04:19:00,2017-09-08 07:05:00,181,16.662
2017-09-08 08:32:00,2017-09-08 13:40:00,323,113.322
2017-09-08 15:35:00,2017-09-08 15:55:00,35,33.331
2017-09-09 10:03:00,2017-09-09 14:18:00,270,63.33
2017-09-11 05:20:00,2017-09-11 06:20:00,75,36.663000000000004
2017-09-13 07:37:00,2017-09-13 13:57:00,395,203.314
2017-09-13 16:03:00,2017-09-13 19:17:00,209,120.02799999999999
2017-09-13 23:48:00,2017-09-14 04:58:00,325,59.944
2017-09-14 15:15:00,2017-09-14 16:26:00,86,53.333
2017-09-15 10:15:00,2017-09-15 13:02:00,182,80.03399999999999
2017-09-20 04:26:00,2017-09-20 05:07:00,56,10.004000000000001
2017-09-28 13:06:00,2017-09-28 14:53:00,122,23.366
2017-09-30 23:41:00,2017-10-01 00:51:00,85,19.989
2017-10-02 03:29:00,2017-10-02 07:19:00,245,223.35000000000002
2017-10-02 08:29:00,2017-10-02 09:48:00,94,26.668000000000003
2017-10-02 20:29:00,2017-10-02 23:10:00,176,36.662
2017-10-03 12:22:00,2017-10-03 13:07:00,60,43.33
2017-10-04 09:11:00,2017-10-04 12:13:00,197,99.99
2017-10-04 14:11:00,2017-10-04 15:37:00,101,79.99999999999999
2017-10-05 06:25:00,2017-10-05 11:04:00,294,99.952
2017-10-07 07:15:00,2017-10-07 16:25:00,565,113.26599999999999
2017-10-10 09:00:00,2017-10-10 10:15:00,90,39.992000000000004
2017-10-10 13:57:00,2017-10-10 15:00:00,78,19.999000000000002
2017-10-11 03:42:00,2017-10-11 05:55:00,148,30.016
2017-10-11 13:00:00,2017-10-11 13:35:00,50,13.337
2017-10-12 01:41:00,2017-10-12 02:38:00,72,26.659000000000002
2017-10-12 05:07:00,2017-10-12 07:35:00,163,43.34
2017-10-12 12:58:00,2017-10-12 15:59:00,196,70.012
2017-10-18 12:54:00,2017-10-18 19:33:00,414,99.987
2017-10-20 12:39:00,2017-10-20 13:58:00,94,16.668
2017-10-20 17:13:00,2017-10-20 19:39:00,161,49.980000000000004
2017-10-21 19:31:00,2017-10-21 21:13:00,117,19.982000000000003
2017-10-22 18:37:00,2017-10-22 21:20:00,178,73.31900000000002
2017-10-24 12:40:00,2017-10-24 16:16:00,231,66.66
2017-10-24 19:03:00,2017-10-24 20:56:00,128,16.666999999999998
2017-10-25 06:06:00,2017-10-25 06:58:00,67,19.989
2017-10-25 09:54:00,2017-10-25 10:33:00,54,20.0
2017-10-28 22:01:00,2017-10-28 22:40:00,54,13.322
2017-10-29 00:18:00,2017-10-29 01:29:00,86,20.0
2017-10-31 23:08:00,2017-11-01 00:58:00,125,16.65
2017-11-02 00:40:00,2017-11-02 02:30:00,125,36.663
2017-11-09 16:35:00,2017-11-09 16:56:00,36,13.33
2017-11-10 11:15:00,2017-11-10 14:46:00,226,56.645999999999994
2017-11-14 06:20:00,2017-11-14 09:08:00,183,26.651999999999997
2017-11-14 11:02:00,2017-11-14 11:27:00,40,13.329
2017-11-16 08:18:00,2017-11-16 10:33:00,150,39.999
2017-11-16 18:24:00,2017-11-16 20:44:00,155,23.36
2017-11-18 04:56:00,2017-11-18 08:19:00,218,96.63199999999999
2017-11-19 01:05:00,2017-11-19 03:28:00,158,56.67500000000001
2017-11-21 22:35:00,2017-11-22 02:07:00,227,69.98
2017-11-22 03:40:00,2017-11-22 07:24:00,239,60.009000000000015
2017-11-22 09:11:00,2017-11-22 11:40:00,164,13.297
2017-11-23 12:08:00,2017-11-23 13:41:00,108,20.012000000000008
2017-11-24 09:36:00,2017-11-24 10:00:00,39,39.999
2017-11-26 05:28:00,2017-11-26 08:26:00,193,56.652
2017-11-27 10:45:00,2017-11-27 16:14:00,344,106.671
2017-11-27 20:14:00,2017-11-27 23:19:00,200,89.977
2017-11-28 04:06:00,2017-11-28 05:56:00,125,19.977000000000004
2017-11-28 07:17:00,2017-11-28 09:46:00,164,30.011000000000003
2017-11-28 12:15:00,2017-11-28 13:28:00,88,13.313000000000002
2017-12-01 04:07:00,2017-12-01 04:34:00,42,16.673
2017-12-01 06:42:00,2017-12-01 07:52:00,85,26.670999999999996
2017-12-03 01:57:00,2017-12-03 03:07:00,85,16.642
2017-12-03 04:34:00,2017-12-03 06:15:00,116,16.656000000000002
2017-12-07 13:19:00,2017-12-07 18:13:00,309,89.967
2017-12-09 00:27:00,2017-12-09 01:56:00,104,23.354
2017-12-10 02:28:00,2017-12-10 02:52:00,39,13.329
2017-12-10 04:30:00,2017-12-10 08:01:00,226,63.37200000000001
2017-12-11 16:48:00,2017-12-11 20:01:00,208,33.307
2017-12-11 21:13:00,2017-12-12 02:22:00,324,59.997
2017-12-13 13:17:00,2017-12-13 19:35:00,393,133.32600000000002
2017-12-14 01:36:00,2017-12-14 05:27:00,246,93.33800000000001
2017-12-24 11:19:00,2017-12-24 13:05:00,121,43.333
2017-12-25 02:46:00,2017-12-25 04:34:00,123,16.677000000000007
2017-12-26 12:43:00,2017-12-26 16:42:00,254,133.33800000000002
2017-12-27 17:27:00,2017-12-27 20:31:00,199,26.698
2017-12-30 05:41:00,2017-12-30 08:12:00,166,19.997999999999998
2017-12-30 09:33:00,2017-12-30 11:02:00,104,16.65
2017-12-30 16:21:00,2017-12-30 20:31:00,265,43.35
2017-12-31 08:47:00,2017-12-31 10:08:00,96,13.315999999999999
2017-12-31 12:15:00,2017-12-31 15:38:00,218,49.979
2018-01-01 00:20:00,2018-01-01 04:15:00,250,69.96199999999999
2018-01-01 09:51:00,2018-01-01 11:14:00,98,49.994
2018-01-01 17:10:00,2018-01-01 18:20:00,85,10.017999999999999
2018-01-03 01:44:00,2018-01-03 09:15:00,466,216.63
2018-01-04 00:07:00,2018-01-04 02:05:00,133,23.349000000000004
2018-01-04 22:07:00,2018-01-04 23:59:00,127,23.326
2018-01-05 03:20:00,2018-01-05 04:35:00,90,13.307999999999998
2018-01-06 02:44:00,2018-01-06 06:15:00,226,59.99499999999999
2018-01-10 10:55:00,2018-01-10 11:38:00,58,10.017
2018-01-11 12:21:00,2018-01-11 15:15:00,189,26.661000000000005
2018-01-12 00:39:00,2018-01-12 02:12:00,108,23.334000000000003
2018-01-13 00:59:00,2018-01-13 02:16:00,92,13.325
2018-01-15 15:52:00,2018-01-15 20:38:00,301,53.318
2018-01-15 22:34:00,2018-01-16 01:46:00,207,39.997
2018-01-17 21:38:00,2018-01-18 00:10:00,167,36.646
2018-01-18 02:52:00,2018-01-18 03:19:00,42,23.334999999999997
2018-01-18 08:09:00,2018-01-18 08:37:00,43,13.328
2018-01-18 10:50:00,2018-01-18 14:33:00,238,36.61800000000001
2018-01-18 16:29:00,2018-01-18 17:32:00,78,10.011
2018-01-19 16:39:00,2018-01-19 18:53:00,149,13.281999999999998
2018-01-20 08:28:00,2018-01-20 09:13:00,60,10.009
2018-01-20 19:12:00,2018-01-20 20:01:00,64,19.993000000000002
2018-01-23 19:10:00,2018-01-24 00:04:00,309,49.992000000000004
2018-01-24 15:49:00,2018-01-24 18:21:00,167,46.656
2018-01-24 19:47:00,2018-01-25 00:03:00,271,33.362
2018-01-27 19:39:00,2018-01-28 00:41:00,317,113.30899999999998
2018-01-29 08:34:00,2018-01-29 10:04:00,105,43.32600000000001
2018-01-31 07:53:00,2018-01-31 12:23:00,285,46.694
2018-01-31 17:33:00,2018-01-31 18:28:00,70,13.310999999999998
2018-02-01 21:32:00,2018-02-01 22:46:00,89,26.649
2018-02-02 00:03:00,2018-02-02 03:06:00,198,33.368
2018-02-02 04:30:00,2018-02-02 08:50:00,275,99.99100000000001
2018-02-02 14:49:00,2018-02-02 17:46:00,192,40.023
2018-02-03 20:45:00,2018-02-03 22:16:00,106,26.679000000000002
2018-02-11 10:04:00,2018-02-11 11:57:00,128,16.692
2018-02-11 14:26:00,2018-02-11 15:27:00,76,13.338999999999999
2018-02-11 23:23:00,2018-02-12 00:45:00,97,23.321000000000005
2018-02-12 04:40:00,2018-02-12 06:05:00,100,26.660000000000004
2018-02-15 13:32:00,2018-02-15 14:30:00,73,13.33
2018-02-15 17:10:00,2018-02-15 19:29:00,154,46.650000000000006
2018-02-19 20:14:00,2018-02-20 02:41:00,402,73.31799999999998
2018-02-27 13:38:00,2018-02-27 14:21:00,58,10.017
2018-03-05 04:58:00,2018-03-05 07:10:00,147,23.313000000000002
2018-03-07 18:32:00,2018-03-07 20:50:00,153,16.634999999999998
2018-03-08 02:48:00,2018-03-08 08:18:00,345,33.327
2018-03-08 18:34:00,2018-03-08 21:46:00,207,96.645
2018-03-10 14:22:00,2018-03-10 22:21:00,494,119.949
2018-03-11 07:21:00,2018-03-11 08:13:00,67,13.345
2018-03-12 18:28:00,2018-03-12 23:33:00,320,60.00600000000001
2018-03-21 21:57:00,2018-03-21 22:40:00,58,13.331
2018-03-22 02:33:00,2018-03-22 04:37:00,139,56.646
2018-03-28 00:27:00,2018-03-28 03:16:00,184,29.978
2018-03-28 21:34:00,2018-03-29 00:36:00,197,23.320999999999998
2018-03-29 02:49:00,2018-03-29 15:46:00,792,103.27199999999999
2018-04-01 00:21:00,2018-04-01 05:18:00,312,56.661
2018-04-02 22:46:00,2018-04-03 06:51:00,500,133.29
2018-04-03 17:03:00,2018-04-03 18:25:00,97,20.020000000000003
2018-04-03 20:35:00,2018-04-03 21:49:00,89,93.334
2018-04-04 04:41:00,2018-04-04 05:03:00,37,16.664
2018-04-04 19:23:00,2018-04-04 22:34:00,206,36.687000000000005
2018-04-25 00:40:00,2018-04-25 06:18:00,353,143.338
2018-04-25 07:24:00,2018-04-25 08:25:00,76,20.005
2018-04-27 20:21:00,2018-04-27 22:02:00,116,29.994
2018-04-30 09:31:00,2018-04-30 12:10:00,174,246.70200000000003
2018-04-30 13:17:00,2018-04-30 17:13:00,251,136.643
2018-05-01 08:18:00,2018-05-01 12:53:00,290,30.048000000000002
2018-05-03 05:18:00,2018-05-03 05:58:00,55,13.323
2018-05-10 16:29:00,2018-05-10 18:48:00,154,90.00999999999999
2018-05-28 05:08:00,2018-05-28 06:17:00,84,56.672999999999995
2018-05-29 00:33:00,2018-05-29 03:13:00,175,59.988
2018-06-10 11:19:00,2018-06-10 13:58:00,174,33.326
2018-06-14 16:19:00,2018-06-14 17:58:00,114,26.662999999999997
2018-06-16 09:26:00,2018-06-16 10:27:00,76,33.32300000000001
2018-06-16 13:28:00,2018-06-16 14:35:00,82,29.994
2018-06-16 17:36:00,2018-06-16 17:54:00,33,33.334
2018-06-17 00:38:00,2018-06-17 02:54:00,151,33.339
2018-06-21 09:48:00,2018-06-21 10:58:00,85,96.65400000000001
2018-07-10 22:22:00,2018-07-11 00:34:00,147,30.015
2018-07-28 16:54:00,2018-07-28 19:17:00,158,166.649
2018-08-09 19:28:00,2018-08-09 20:17:00,64,110.00200000000001
2018-08-11 09:35:00,2018-08-11 09:57:00,37,10.001
2018-08-11 12:25:00,2018-08-11 13:51:00,101,109.989
